timestamp,temperature,humidity,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,shortwave_radiation,direct_radiation,diffuse_radiation,precipitation,wind_speed
2026-07-01 06:00:00,25.8,97,100,15,8,100,1.0,0.0,1.0,0.1,5.1
2026-07-01 07:00:00,26.7,93,99,17,20,99,71.0,23.0,48.0,0.1,6.3
2026-07-01 08:00:00,28.1,88,100,11,18,99,238.0,121.0,117.0,0.1,5.0
2026-07-01 09:00:00,29.1,83,100,8,8,99,362.0,126.0,236.0,0.0,5.3
2026-07-01 10:00:00,30.3,79,100,4,13,100,519.0,233.0,286.0,0.0,5.7
2026-07-01 11:00:00,31.3,74,100,27,7,100,682.0,381.0,301.0,0.0,7.0
2026-07-01 12:00:00,32.2,69,100,100,9,99,800.0,460.0,340.0,0.0,7.5
2026-07-01 13:00:00,32.8,66,91,41,9,84,807.0,433.0,374.0,0.0,7.1
2026-07-01 14:00:00,32.4,66,78,23,8,69,881.0,702.0,179.0,0.1,6.4
2026-07-01 15:00:00,32.8,66,92,22,4,90,801.0,627.0,174.0,0.1,5.4
2026-07-01 16:00:00,32.5,67,79,5,4,77,629.0,458.0,171.0,0.1,8.7
2026-07-01 17:00:00,32.2,66,65,7,7,61,461.0,338.0,123.0,0.1,8.4
2026-07-01 18:00:00,31.7,67,63,9,3,59,248.0,142.0,106.0,0.0,7.6
2026-07-01 19:00:00,30.6,75,53,9,2,48,83.0,34.0,49.0,0.0,5.5
2026-07-01 20:00:00,29.8,80,88,10,3,87,2.0,0.0,2.0,0.0,8.1
2026-07-01 21:00:00,28.7,85,95,20,25,92,0.0,0.0,0.0,0.1,9.0
2026-07-01 22:00:00,28.2,87,99,16,30,98,0.0,0.0,0.0,0.2,9.7
2026-07-01 23:00:00,27.8,90,99,13,13,99,0.0,0.0,0.0,0.3,7.0
2026-07-02 00:00:00,27.7,91,100,2,4,100,0.0,0.0,0.0,0.0,8.2
2026-07-02 01:00:00,27.4,92,97,1,1,97,0.0,0.0,0.0,0.0,6.2
2026-07-02 02:00:00,27.4,93,99,0,1,99,0.0,0.0,0.0,0.0,6.0
2026-07-02 03:00:00,26.8,95,98,0,1,98,0.0,0.0,0.0,0.0,6.0
2026-07-02 04:00:00,26.7,95,100,4,0,100,0.0,0.0,0.0,0.0,5.8
2026-07-02 05:00:00,26.6,94,93,5,2,92,0.0,0.0,0.0,0.0,6.2
2026-07-02 06:00:00,26.6,94,41,13,2,32,1.0,0.0,1.0,0.0,7.3
2026-07-02 07:00:00,27.1,90,89,29,9,84,72.0,26.0,46.0,0.0,12.5
2026-07-02 08:00:00,29.3,80,45,15,15,23,214.0,92.0,122.0,0.6,12.8
2026-07-02 09:00:00,30.2,77,40,20,23,4,438.0,292.0,146.0,0.0,14.4
2026-07-02 10:00:00,31.1,75,11,4,5,3,592.0,435.0,157.0,0.1,11.8
2026-07-02 11:00:00,32.4,72,10,5,4,2,829.0,685.0,144.0,0.1,10.3
2026-07-02 12:00:00,33.1,69,20,9,12,2,868.0,701.0,167.0,0.1,13.0
2026-07-02 13:00:00,33.4,66,86,14,6,82,880.0,704.0,176.0,0.1,15.2
2026-07-02 14:00:00,31.8,63,95,44,48,85,885.0,697.0,188.0,2.4,21.0
2026-07-02 15:00:00,32.0,67,56,3,2,55,690.0,471.0,219.0,0.8,13.0
2026-07-02 16:00:00,32.2,63,57,38,31,13,656.0,514.0,142.0,0.3,18.1
2026-07-02 17:00:00,31.3,69,37,14,20,17,438.0,303.0,135.0,0.3,17.6
2026-07-02 18:00:00,30.3,73,48,23,28,10,252.0,153.0,99.0,0.1,15.3
2026-07-02 19:00:00,29.6,78,29,13,9,14,78.0,36.0,42.0,0.0,12.9
2026-07-02 20:00:00,29.4,77,62,3,5,59,2.0,0.0,2.0,0.0,11.8
2026-07-02 21:00:00,28.8,79,41,9,14,27,0.0,0.0,0.0,0.0,10.2
2026-07-02 22:00:00,28.1,80,19,1,9,11,0.0,0.0,0.0,0.0,15.5
2026-07-02 23:00:00,27.3,84,34,0,4,31,0.0,0.0,0.0,0.0,10.3
2026-07-03 00:00:00,26.7,86,58,1,5,55,0.0,0.0,0.0,0.0,9.9
2026-07-03 01:00:00,26.4,87,99,0,2,99,0.0,0.0,0.0,0.0,9.7
2026-07-03 02:00:00,27.0,89,99,5,2,99,0.0,0.0,0.0,0.0,8.2
2026-07-03 03:00:00,26.6,91,98,8,1,98,0.0,0.0,0.0,0.0,8.6
2026-07-03 04:00:00,26.4,91,23,5,2,16,0.0,0.0,0.0,0.0,10.2
2026-07-03 05:00:00,26.3,91,22,15,9,2,0.0,0.0,0.0,0.0,11.2
2026-07-03 06:00:00,26.3,92,23,2,21,1,1.0,0.0,1.0,0.0,12.1
2026-07-03 07:00:00,26.9,90,41,2,29,14,75.0,32.0,43.0,0.0,10.5
2026-07-03 08:00:00,28.6,85,23,0,23,0,247.0,134.0,113.0,0.0,11.5
2026-07-03 09:00:00,28.6,81,71,30,48,23,435.0,308.0,127.0,1.1,19.2
2026-07-03 10:00:00,27.0,91,85,16,36,78,449.0,225.0,224.0,4.8,18.2
2026-07-03 11:00:00,29.6,79,80,13,8,75,547.0,266.0,281.0,0.1,14.0
2026-07-03 12:00:00,31.3,69,96,5,66,89,659.0,332.0,327.0,0.0,19.0
2026-07-03 13:00:00,32.0,64,95,13,43,90,663.0,286.0,377.0,0.0,22.7
2026-07-03 14:00:00,30.0,76,88,5,32,84,730.0,416.0,314.0,0.1,15.0
2026-07-03 15:00:00,29.0,83,96,52,14,91,638.0,394.0,244.0,2.9,15.9
2026-07-03 16:00:00,27.8,88,98,11,48,97,508.0,229.0,279.0,6.0,19.1
2026-07-03 17:00:00,27.5,87,98,7,16,98,187.0,56.0,131.0,0.6,18.3
2026-07-03 18:00:00,27.2,89,98,15,19,97,107.0,14.0,93.0,0.3,16.3
2026-07-03 19:00:00,27.1,89,99,21,61,97,46.0,4.0,42.0,0.1,15.7
2026-07-03 20:00:00,27.6,85,98,7,24,98,1.0,0.0,1.0,0.1,12.9
2026-07-03 21:00:00,27.4,86,100,5,34,100,0.0,0.0,0.0,0.0,13.6
2026-07-03 22:00:00,27.1,88,100,23,43,100,0.0,0.0,0.0,0.2,13.6
2026-07-03 23:00:00,26.0,94,99,4,27,99,0.0,0.0,0.0,2.3,13.8
2026-07-04 00:00:00,25.9,94,99,7,23,99,0.0,0.0,0.0,0.0,15.7
2026-07-04 01:00:00,26.1,92,100,100,63,92,0.0,0.0,0.0,0.4,16.2
2026-07-04 02:00:00,25.4,97,100,100,37,100,0.0,0.0,0.0,1.3,12.2
2026-07-04 03:00:00,25.1,98,100,53,49,100,0.0,0.0,0.0,1.7,13.2
2026-07-04 04:00:00,25.4,97,99,27,14,98,0.0,0.0,0.0,0.4,11.6
2026-07-04 05:00:00,25.6,96,99,51,42,97,0.0,0.0,0.0,0.3,11.8
2026-07-04 06:00:00,25.6,96,51,8,19,41,1.0,0.0,1.0,0.5,12.3
2026-07-04 07:00:00,26.1,94,83,62,23,45,69.0,25.0,44.0,0.1,14.2
2026-07-04 08:00:00,26.9,93,85,14,33,77,214.0,96.0,118.0,3.2,14.0
2026-07-04 09:00:00,27.4,92,100,100,12,54,281.0,112.0,169.0,1.3,12.9
2026-07-04 10:00:00,26.6,91,95,38,43,88,392.0,156.0,236.0,4.8,16.3
2026-07-04 11:00:00,27.3,92,95,7,13,95,284.0,59.0,225.0,1.8,14.2
2026-07-04 12:00:00,29.0,82,93,9,16,91,501.0,148.0,353.0,0.2,18.1
2026-07-04 13:00:00,29.7,79,100,100,56,97,734.0,398.0,336.0,0.8,24.4
2026-07-04 14:00:00,28.2,83,100,29,20,100,463.0,183.0,280.0,4.0,19.3
2026-07-04 15:00:00,27.0,93,100,19,48,100,276.0,14.0,262.0,2.7,17.0
2026-07-04 16:00:00,26.7,92,100,16,17,100,114.0,1.0,113.0,1.0,17.0
2026-07-04 17:00:00,27.3,90,100,5,36,100,161.0,5.0,156.0,0.6,15.2
2026-07-04 18:00:00,27.1,91,100,13,34,100,112.0,5.0,107.0,0.5,18.1
2026-07-04 19:00:00,26.7,90,100,3,20,100,32.0,0.0,32.0,0.1,15.2
2026-07-04 20:00:00,26.1,94,95,22,31,91,1.0,0.0,1.0,0.3,12.3
2026-07-04 21:00:00,26.1,93,99,6,55,98,0.0,0.0,0.0,0.1,12.7
2026-07-04 22:00:00,26.2,92,94,9,9,92,0.0,0.0,0.0,0.1,12.8
2026-07-04 23:00:00,26.1,92,94,5,17,91,0.0,0.0,0.0,0.0,12.4
2026-07-05 00:00:00,26.2,91,88,15,5,84,0.0,0.0,0.0,0.0,11.3
2026-07-05 01:00:00,26.1,92,90,15,9,88,0.0,0.0,0.0,0.0,9.7
2026-07-05 02:00:00,27.1,87,99,12,28,98,0.0,0.0,0.0,0.1,12.9
2026-07-05 03:00:00,26.8,88,73,18,44,49,0.0,0.0,0.0,0.0,10.6
2026-07-05 04:00:00,26.2,89,96,12,93,40,0.0,0.0,0.0,0.5,11.6
2026-07-05 05:00:00,25.8,91,57,16,39,27,0.0,0.0,0.0,0.1,6.3
2026-07-05 06:00:00,24.8,96,100,97,80,83,1.0,0.0,1.0,2.2,10.3
2026-07-05 07:00:00,25.6,94,72,28,22,50,38.0,12.0,26.0,0.8,6.2
2026-07-05 08:00:00,28.6,83,86,26,24,77,203.0,94.0,109.0,0.3,13.8
2026-07-05 09:00:00,29.2,79,98,33,19,96,448.0,310.0,138.0,0.5,18.2
2026-07-05 10:00:00,30.4,76,95,3,16,95,503.0,295.0,208.0,0.1,15.7
2026-07-05 11:00:00,29.5,79,98,39,13,98,714.0,459.0,255.0,0.9,25.5
2026-07-05 12:00:00,30.8,75,99,16,32,98,673.0,287.0,386.0,3.2,16.3
2026-07-05 13:00:00,30.4,74,100,100,17,99,461.0,95.0,366.0,0.2,18.6
2026-07-05 14:00:00,29.0,80,99,7,9,99,648.0,242.0,406.0,2.4,11.2
2026-07-05 15:00:00,30.8,71,99,5,27,99,512.0,135.0,377.0,0.3,20.5
2026-07-05 16:00:00,31.2,68,100,5,44,99,453.0,128.0,325.0,0.0,19.9
2026-07-05 17:00:00,30.6,67,99,2,18,99,307.0,85.0,222.0,0.4,20.7
2026-07-05 18:00:00,29.5,75,100,26,39,99,159.0,26.0,133.0,0.1,19.6
2026-07-05 19:00:00,28.7,80,100,30,9,100,65.0,15.0,50.0,0.0,18.0
2026-07-05 20:00:00,27.7,83,94,5,11,93,2.0,0.0,2.0,0.2,14.5
2026-07-05 21:00:00,27.7,85,98,2,13,98,0.0,0.0,0.0,0.0,14.6
2026-07-05 22:00:00,27.7,86,99,16,23,99,0.0,0.0,0.0,0.0,16.3
2026-07-05 23:00:00,26.5,90,99,46,19,98,0.0,0.0,0.0,0.6,16.6
2026-07-06 00:00:00,26.3,92,98,41,11,97,0.0,0.0,0.0,0.2,14.1
2026-07-06 01:00:00,26.2,93,98,36,10,97,0.0,0.0,0.0,0.6,13.2
2026-07-06 02:00:00,26.5,94,98,8,13,98,0.0,0.0,0.0,0.2,13.2
2026-07-06 03:00:00,26.4,94,97,0,21,96,0.0,0.0,0.0,0.0,14.5
2026-07-06 04:00:00,26.4,93,93,3,10,92,0.0,0.0,0.0,0.0,14.4
2026-07-06 05:00:00,26.5,91,76,0,6,74,0.0,0.0,0.0,0.0,13.4
2026-07-06 06:00:00,26.5,91,81,2,6,80,1.0,0.0,1.0,0.0,14.9
2026-07-06 07:00:00,27.4,87,96,8,12,95,75.0,28.0,47.0,0.0,15.0
2026-07-06 08:00:00,27.4,87,72,15,46,46,242.0,122.0,120.0,0.5,11.4
2026-07-06 09:00:00,28.7,82,63,1,10,58,346.0,186.0,160.0,0.2,10.0
2026-07-06 10:00:00,29.0,80,63,5,27,46,526.0,305.0,221.0,1.2,17.7
2026-07-06 11:00:00,28.9,85,100,100,49,71,691.0,414.0,277.0,2.2,17.5
2026-07-06 12:00:00,27.2,88,98,45,79,89,281.0,112.0,169.0,3.3,21.2
2026-07-06 13:00:00,30.1,78,99,63,44,98,669.0,297.0,372.0,0.6,16.5
2026-07-06 14:00:00,29.8,72,100,52,79,99,550.0,169.0,381.0,1.7,15.1
2026-07-06 15:00:00,27.1,90,100,2,100,100,499.0,176.0,323.0,9.3,13.6
2026-07-06 16:00:00,27.7,85,98,9,45,97,270.0,16.0,254.0,0.1,14.7
2026-07-06 17:00:00,27.2,89,100,13,70,99,257.0,59.0,198.0,1.3,18.4
2026-07-06 18:00:00,25.7,93,100,49,62,98,165.0,34.0,131.0,3.3,19.1
2026-07-06 19:00:00,25.8,93,99,6,36,99,29.0,0.0,29.0,1.0,13.7
2026-07-06 20:00:00,26.1,95,100,5,100,98,1.0,0.0,1.0,0.0,12.8
2026-07-06 21:00:00,26.0,96,100,2,100,98,0.0,0.0,0.0,0.7,12.1
2026-07-06 22:00:00,25.9,96,100,9,100,96,0.0,0.0,0.0,0.4,11.9
2026-07-06 23:00:00,25.9,96,100,5,100,78,0.0,0.0,0.0,0.3,12.0
2026-07-07 00:00:00,26.1,95,100,2,100,78,0.0,0.0,0.0,0.0,11.3
2026-07-07 01:00:00,26.1,94,100,7,99,78,0.0,0.0,0.0,0.0,10.3
2026-07-07 02:00:00,26.4,90,100,32,96,99,0.0,0.0,0.0,0.0,12.1
2026-07-07 03:00:00,26.1,94,95,7,30,93,0.0,0.0,0.0,0.6,9.4
2026-07-07 04:00:00,26.0,95,85,9,9,83,0.0,0.0,0.0,0.3,6.6
2026-07-07 05:00:00,24.5,97,100,16,100,97,0.0,0.0,0.0,3.0,10.5
2026-07-07 06:00:00,24.4,95,96,23,90,64,0.0,0.0,0.0,0.9,9.6
2026-07-07 07:00:00,24.8,95,100,65,98,92,25.0,2.0,23.0,1.5,7.4
2026-07-07 08:00:00,24.9,95,100,100,78,91,54.0,3.0,51.0,1.7,7.2
2026-07-07 09:00:00,25.1,95,100,39,96,99,154.0,35.0,119.0,1.8,13.7
2026-07-07 10:00:00,25.6,97,100,23,100,100,187.0,15.0,172.0,1.3,13.3
2026-07-07 11:00:00,25.7,97,100,21,99,98,83.0,0.0,83.0,2.0,12.9
2026-07-07 12:00:00,28.6,81,100,46,96,99,483.0,94.0,389.0,0.5,14.6
2026-07-07 13:00:00,29.8,78,100,100,21,97,601.0,273.0,328.0,0.1,18.1
2026-07-07 14:00:00,27.4,86,100,9,99,99,498.0,90.0,408.0,7.8,12.5
2026-07-07 15:00:00,27.7,86,100,2,90,100,349.0,38.0,311.0,1.0,12.4
2026-07-07 16:00:00,27.5,87,100,21,99,100,176.0,0.0,176.0,0.4,15.3
2026-07-07 17:00:00,27.1,89,100,2,52,99,162.0,13.0,149.0,1.1,12.7
2026-07-07 18:00:00,26.6,91,99,32,57,98,99.0,0.0,99.0,1.2,13.1
2026-07-07 19:00:00,25.1,98,100,66,77,100,26.0,0.0,26.0,4.4,12.3
2026-07-07 20:00:00,25.9,98,100,5,100,100,0.0,0.0,0.0,1.2,8.6
2026-07-07 21:00:00,26.0,97,100,0,30,100,0.0,0.0,0.0,1.3,10.4
2026-07-07 22:00:00,25.9,97,100,0,13,100,0.0,0.0,0.0,0.7,11.7
2026-07-07 23:00:00,25.8,96,42,5,24,25,0.0,0.0,0.0,0.2,10.6
2026-07-08 00:00:00,25.7,97,55,3,47,15,0.0,0.0,0.0,0.1,9.5
2026-07-08 01:00:00,25.6,97,85,3,84,5,0.0,0.0,0.0,0.0,9.0
2026-07-08 02:00:00,26.0,96,92,6,91,1,0.0,0.0,0.0,0.0,8.3
2026-07-08 03:00:00,25.9,97,100,13,100,47,0.0,0.0,0.0,0.1,7.5
2026-07-08 04:00:00,25.9,97,100,2,100,96,0.0,0.0,0.0,0.0,7.3
2026-07-08 05:00:00,25.8,96,100,10,100,99,0.0,0.0,0.0,0.0,6.5
2026-07-08 06:00:00,25.7,96,100,4,100,100,0.0,0.0,0.0,0.4,8.5
2026-07-08 07:00:00,25.8,96,77,5,45,67,23.0,6.0,17.0,0.1,8.7
2026-07-08 08:00:00,26.7,93,51,14,25,27,194.0,86.0,108.0,0.0,9.1
2026-07-08 09:00:00,28.8,79,43,16,21,16,378.0,246.0,132.0,0.2,11.9
2026-07-08 10:00:00,29.8,74,60,9,52,7,564.0,367.0,197.0,0.0,17.0
2026-07-08 11:00:00,28.7,79,63,30,57,9,600.0,288.0,312.0,2.0,15.5
2026-07-08 12:00:00,29.8,78,76,1,73,13,763.0,526.0,237.0,0.7,16.1
2026-07-08 13:00:00,30.7,73,64,51,14,15,741.0,493.0,248.0,0.1,19.0
2026-07-08 14:00:00,30.3,70,98,80,32,87,791.0,451.0,340.0,0.1,16.8
2026-07-08 15:00:00,28.9,80,91,13,21,88,444.0,121.0,323.0,2.4,11.6
2026-07-08 16:00:00,30.6,68,100,3,23,100,374.0,121.0,253.0,0.0,16.9
2026-07-08 17:00:00,29.4,75,95,9,13,95,226.0,43.0,183.0,0.3,12.8
2026-07-08 18:00:00,29.8,72,100,1,7,100,166.0,28.0,138.0,0.0,10.4
2026-07-08 19:00:00,28.8,76,99,0,2,99,43.0,2.0,41.0,0.0,10.3
2026-07-08 20:00:00,28.1,84,87,2,13,84,1.0,0.0,1.0,0.0,9.6
2026-07-08 21:00:00,27.4,83,92,13,21,88,0.0,0.0,0.0,0.0,9.2
2026-07-08 22:00:00,26.6,86,99,29,30,98,0.0,0.0,0.0,0.2,7.6
2026-07-08 23:00:00,26.3,91,98,5,14,98,0.0,0.0,0.0,0.2,8.1
2026-07-09 00:00:00,26.4,93,55,10,28,30,0.0,0.0,0.0,0.0,8.2
2026-07-09 01:00:00,26.3,94,43,8,19,24,0.0,0.0,0.0,0.0,8.2
2026-07-09 02:00:00,26.3,95,92,13,16,90,0.0,0.0,0.0,0.0,7.6
2026-07-09 03:00:00,26.2,95,92,11,16,91,0.0,0.0,0.0,0.0,7.5
2026-07-09 04:00:00,26.1,95,34,2,9,26,0.0,0.0,0.0,0.0,7.7
2026-07-09 05:00:00,25.9,95,17,8,11,0,0.0,0.0,0.0,0.0,6.8
2026-07-09 06:00:00,25.8,95,12,3,8,1,0.0,0.0,0.0,0.0,6.5
2026-07-09 07:00:00,26.6,92,11,5,5,2,74.0,35.0,39.0,0.0,6.9
2026-07-09 08:00:00,28.5,84,14,8,9,0,251.0,158.0,93.0,0.0,8.6
2026-07-09 09:00:00,29.9,78,45,10,16,34,456.0,328.0,128.0,0.0,8.5
2026-07-09 10:00:00,30.6,72,100,100,33,48,571.0,366.0,205.0,0.1,10.8
2026-07-09 11:00:00,30.9,71,100,100,100,72,520.0,186.0,334.0,0.4,10.7
2026-07-09 12:00:00,28.5,85,97,0,3,97,388.0,83.0,305.0,3.0,8.3
2026-07-09 13:00:00,28.4,84,99,23,45,99,450.0,86.0,364.0,3.5,11.4
2026-07-09 14:00:00,29.0,80,99,22,45,98,380.0,33.0,347.0,0.4,8.2
2026-07-09 15:00:00,29.3,75,98,25,61,94,492.0,160.0,332.0,0.3,7.6
2026-07-09 16:00:00,29.5,76,98,9,40,98,510.0,268.0,242.0,0.8,5.7
2026-07-09 17:00:00,26.8,92,100,13,74,100,226.0,36.0,190.0,12.1,5.6
2026-07-09 18:00:00,26.8,93,96,0,2,96,43.0,2.0,41.0,2.2,3.9
2026-07-09 19:00:00,26.7,96,97,0,1,97,40.0,5.0,35.0,0.4,4.9
2026-07-09 20:00:00,27.4,91,98,0,13,97,1.0,0.0,1.0,0.1,4.3
2026-07-09 21:00:00,26.9,93,97,1,2,97,0.0,0.0,0.0,0.0,4.6
2026-07-09 22:00:00,26.7,93,97,4,6,96,0.0,0.0,0.0,0.0,5.1
2026-07-09 23:00:00,26.5,95,98,9,5,98,0.0,0.0,0.0,0.0,5.4
2026-07-10 00:00:00,26.4,95,100,9,7,100,0.0,0.0,0.0,0.0,5.3
2026-07-10 01:00:00,26.5,93,100,2,3,100,0.0,0.0,0.0,0.0,5.3
2026-07-10 02:00:00,26.9,92,100,2,2,100,0.0,0.0,0.0,0.0,2.6
2026-07-10 03:00:00,26.3,94,98,5,1,98,0.0,0.0,0.0,0.0,1.9
2026-07-10 04:00:00,26.2,95,99,1,3,99,0.0,0.0,0.0,0.0,1.3
2026-07-10 05:00:00,26.1,95,100,2,6,100,0.0,0.0,0.0,0.0,1.5
2026-07-10 06:00:00,26.1,95,100,3,5,100,0.0,0.0,0.0,0.2,2.7
2026-07-10 07:00:00,26.6,93,98,3,5,98,38.0,0.0,38.0,0.4,4.6
2026-07-10 08:00:00,28.9,82,38,11,14,26,112.0,6.0,106.0,0.2,6.1
2026-07-10 09:00:00,29.6,78,56,0,10,52,397.0,259.0,138.0,0.0,7.4
2026-07-10 10:00:00,30.2,77,80,6,17,76,506.0,262.0,244.0,0.1,5.9
2026-07-10 11:00:00,30.9,73,77,5,2,75,655.0,379.0,276.0,0.2,6.6
2026-07-10 12:00:00,31.9,66,95,9,16,93,800.0,503.0,297.0,0.1,4.4
2026-07-10 13:00:00,32.5,62,80,6,10,77,819.0,510.0,309.0,0.0,4.5
2026-07-10 14:00:00,33.1,58,69,5,9,64,785.0,468.0,317.0,0.0,3.0
2026-07-10 15:00:00,33.3,58,62,0,3,60,789.0,573.0,216.0,0.0,4.7
2026-07-10 16:00:00,33.2,58,16,8,4,6,588.0,396.0,192.0,0.0,6.5
2026-07-10 17:00:00,33.0,58,13,11,4,2,487.0,377.0,110.0,0.1,9.6
2026-07-10 18:00:00,31.7,66,11,0,2,9,291.0,207.0,84.0,0.0,11.5
2026-07-10 19:00:00,30.1,77,2,0,2,0,92.0,51.0,41.0,0.0,6.0
2026-07-10 20:00:00,29.6,83,11,0,7,4,2.0,0.0,2.0,0.0,5.6
2026-07-10 21:00:00,28.9,84,5,0,5,0,0.0,0.0,0.0,0.0,9.1
2026-07-10 22:00:00,28.7,85,3,0,3,0,0.0,0.0,0.0,0.0,10.7
2026-07-10 23:00:00,28.1,86,1,0,1,0,0.0,0.0,0.0,0.0,9.5
2026-07-11 00:00:00,27.7,88,1,0,1,0,0.0,0.0,0.0,0.0,8.5
2026-07-11 01:00:00,27.4,89,2,0,1,2,0.0,0.0,0.0,0.0,6.5
2026-07-11 02:00:00,27.3,91,9,0,0,9,0.0,0.0,0.0,0.0,4.5
2026-07-11 03:00:00,26.6,95,9,0,0,8,0.0,0.0,0.0,0.0,5.0
2026-07-11 04:00:00,26.3,97,0,0,0,0,0.0,0.0,0.0,0.0,4.9
2026-07-11 05:00:00,25.9,98,7,0,2,5,0.0,0.0,0.0,0.0,3.5
2026-07-11 06:00:00,25.7,99,16,0,11,13,0.0,0.0,0.0,0.0,3.2
2026-07-11 07:00:00,26.9,95,2,0,2,0,77.0,41.0,36.0,0.0,2.8
2026-07-11 08:00:00,28.9,84,0,0,0,0,269.0,190.0,79.0,0.0,4.2
2026-07-11 09:00:00,30.4,75,0,0,0,0,482.0,381.0,101.0,0.0,5.7
2026-07-11 10:00:00,31.5,69,0,0,0,0,676.0,562.0,114.0,0.0,4.5
2026-07-11 11:00:00,32.5,65,0,0,0,0,832.0,709.0,123.0,0.0,3.2
2026-07-11 12:00:00,33.3,62,0,0,0,0,936.0,810.0,126.0,0.0,3.0
2026-07-11 13:00:00,33.9,60,1,0,1,0,976.0,852.0,124.0,0.0,3.0
2026-07-11 14:00:00,34.6,56,5,1,5,0,930.0,804.0,126.0,0.0,3.4
2026-07-11 15:00:00,34.7,56,5,2,5,0,816.0,688.0,128.0,0.0,2.6
2026-07-11 16:00:00,34.7,55,3,0,3,0,683.0,569.0,114.0,0.0,3.0
2026-07-11 17:00:00,34.4,55,9,0,2,8,503.0,407.0,96.0,0.0,5.1
2026-07-11 18:00:00,33.9,57,16,0,3,14,290.0,211.0,79.0,0.0,3.7
2026-07-11 19:00:00,32.6,69,9,0,3,5,97.0,57.0,40.0,0.0,3.2
2026-07-11 20:00:00,31.6,72,1,0,1,0,2.0,0.0,2.0,0.0,7.4
2026-07-11 21:00:00,30.8,70,0,0,0,0,0.0,0.0,0.0,0.0,7.4
2026-07-11 22:00:00,30.3,72,0,0,0,0,0.0,0.0,0.0,0.0,8.3
2026-07-11 23:00:00,29.3,81,1,0,1,0,0.0,0.0,0.0,0.0,12.3
2026-07-12 00:00:00,28.7,85,1,0,1,0,0.0,0.0,0.0,0.0,11.7
2026-07-12 01:00:00,28.4,85,21,0,1,20,0.0,0.0,0.0,0.0,10.9
2026-07-12 02:00:00,28.5,85,45,1,0,45,0.0,0.0,0.0,0.0,10.9
2026-07-12 03:00:00,28.2,87,39,3,4,37,0.0,0.0,0.0,0.0,10.0
2026-07-12 04:00:00,28.0,87,25,3,5,21,0.0,0.0,0.0,0.0,9.5
2026-07-12 05:00:00,27.9,87,6,0,0,6,0.0,0.0,0.0,0.0,10.1
2026-07-12 06:00:00,27.8,87,2,0,0,2,0.0,0.0,0.0,0.0,9.9
2026-07-12 07:00:00,28.6,85,5,0,0,5,77.0,42.0,35.0,0.0,9.4
2026-07-12 08:00:00,30.4,80,17,0,0,17,269.0,192.0,77.0,0.0,8.5
2026-07-12 09:00:00,31.9,75,2,0,0,2,478.0,378.0,100.0,0.0,9.0
2026-07-12 10:00:00,33.3,68,5,2,0,5,670.0,556.0,114.0,0.0,7.7
2026-07-12 11:00:00,34.5,62,73,0,11,70,820.0,695.0,125.0,0.0,4.8
2026-07-12 12:00:00,35.0,59,97,8,4,97,846.0,645.0,201.0,0.1,3.5
2026-07-12 13:00:00,35.6,57,70,2,3,70,945.0,786.0,159.0,0.0,3.9
2026-07-12 14:00:00,36.6,48,93,1,13,92,903.0,763.0,140.0,0.0,2.4
2026-07-12 15:00:00,36.5,50,84,0,2,84,766.0,578.0,188.0,0.1,3.4
2026-07-12 16:00:00,36.5,50,91,2,6,91,661.0,518.0,143.0,0.0,2.5
2026-07-12 17:00:00,36.3,50,89,3,5,88,472.0,356.0,116.0,0.0,4.3
2026-07-12 18:00:00,35.1,58,84,1,5,83,280.0,196.0,84.0,0.0,6.6
2026-07-12 19:00:00,32.9,70,63,0,5,61,90.0,50.0,40.0,0.0,6.5
2026-07-12 20:00:00,32.3,71,44,2,7,38,2.0,0.0,2.0,0.0,10.0
2026-07-12 21:00:00,31.1,78,37,0,7,33,0.0,0.0,0.0,0.0,12.5
2026-07-12 22:00:00,30.5,79,73,0,9,73,0.0,0.0,0.0,0.0,12.9
2026-07-12 23:00:00,30.0,82,85,0,5,84,0.0,0.0,0.0,0.0,11.5
2026-07-13 00:00:00,29.4,84,35,2,2,34,0.0,0.0,0.0,0.0,9.5
2026-07-13 01:00:00,28.9,85,84,0,3,83,0.0,0.0,0.0,0.0,10.2
2026-07-13 02:00:00,29.1,85,99,1,1,99,0.0,0.0,0.0,0.0,9.7
2026-07-13 03:00:00,28.5,89,99,1,2,99,0.0,0.0,0.0,0.0,7.3
2026-07-13 04:00:00,28.2,92,99,0,2,99,0.0,0.0,0.0,0.0,7.5
2026-07-13 05:00:00,28.0,93,99,0,1,99,0.0,0.0,0.0,0.0,7.4
2026-07-13 06:00:00,27.7,95,100,1,1,100,0.0,0.0,0.0,0.0,5.8
2026-07-13 07:00:00,28.6,91,100,1,2,100,67.0,21.0,46.0,0.0,6.5
2026-07-13 08:00:00,30.3,83,98,0,0,98,217.0,88.0,129.0,0.0,5.6
2026-07-13 09:00:00,31.4,75,100,1,0,100,437.0,272.0,165.0,0.0,4.7
2026-07-13 10:00:00,32.4,65,100,2,1,100,556.0,293.0,263.0,0.0,4.4
2026-07-13 11:00:00,33.2,61,97,1,1,97,706.0,399.0,307.0,0.0,3.6
2026-07-13 12:00:00,33.9,59,83,0,0,83,804.0,450.0,354.0,0.0,3.3
2026-07-13 13:00:00,34.5,58,88,0,0,88,898.0,630.0,268.0,0.0,4.2
